source,name,gender,rank,count
Österreich,Whitney,f,1863,1
Österreich,Adelya,f,1863,1
Österreich,Aden,f,642,6
Österreich,Aemilia,f,1863,1
Österreich,Ahlaam,f,1863,1
Österreich,Ailyn,f,1863,1
Österreich,Aino,f,1305,2
Österreich,Alani,f,1863,1
Österreich,Aliki,f,1863,1
Österreich,Altea,f,1305,2
Österreich,Andrada,f,1863,1
Österreich,Arija,f,1305,2
Österreich,Arissa,f,1863,1
Österreich,Arjin,f,1305,2
Österreich,Asees,f,1016,3
Österreich,Asmira,f,1863,1
Österreich,Aylen,f,1863,1
Österreich,Bani,f,1863,1
Österreich,Birgül,f,1863,1
Österreich,Bisan,f,1863,1
Österreich,Bonita,f,1863,1
Österreich,Charlène,f,1863,1
Österreich,Damiana,f,1863,1
Österreich,Dhurata,f,1863,1
Österreich,Diyana,f,1863,1
Österreich,Doga,f,1863,1
Österreich,Doria,f,1863,1
Österreich,Duaa,f,1863,1
Österreich,Eleanora,f,1863,1
Österreich,Elham,f,1305,2
Österreich,Elyana,f,1305,2
Österreich,Enaya,f,1016,3
Österreich,Erlisa,f,1863,1
Österreich,Esosa,f,1863,1
Österreich,Evlin,f,1863,1
Österreich,Giulia-Maria,f,1863,1
Österreich,Gülistan,f,1863,1
Österreich,Gurnoor,f,1863,1
Österreich,Ilajda,f,1863,1
Österreich,Kaira,f,1305,2
Österreich,Kala,f,1863,1
Österreich,Kathalina,f,1863,1
Österreich,Kaylee,f,830,4
Österreich,Laurentia,f,1863,1
Österreich,Letti,f,1305,2
Österreich,Levina,f,1863,1
Österreich,Levinia,f,1863,1
Österreich,Lianna,f,1863,1
Österreich,Lilibet,f,1016,3
Österreich,Line,f,1863,1
Österreich,Livana,f,1863,1
Österreich,Lyanna,f,1305,2
Österreich,Maria-Elena,f,1863,1
Österreich,Marinela,f,1863,1
Österreich,Marlie,f,1305,2
Österreich,Maximiliana,f,1305,2
Österreich,Meliah,f,1305,2
Österreich,Misk,f,1863,1
Österreich,Nasim,f,1863,1
Österreich,Novalee,f,1863,1
Österreich,Odelia,f,1863,1
Österreich,Odette,f,1863,1
Österreich,Omnia,f,1863,1
Österreich,Rajja,f,1863,1
Österreich,Rayhana,f,1863,1
Österreich,Rialda,f,1863,1
Österreich,Rinad,f,1305,2
Österreich,Romie,f,1305,2
Österreich,Róza,f,1016,3
Österreich,Rukajja,f,1863,1
Österreich,Safina,f,1863,1
Österreich,Samuela,f,1863,1
Österreich,Sati,f,1863,1
Österreich,Seerat,f,1305,2
Österreich,Sky,f,1863,1
Österreich,Sogand,f,1863,1
Österreich,Tahira,f,1863,1
Österreich,Tasneem,f,830,4
Österreich,Thérèse,f,1863,1
Österreich,Thessa,f,1863,1
Österreich,Yuma,f,1863,1
Österreich,Yve,f,1305,2
Österreich,Aișe,f,1863,1
Österreich,Ainoa,f,1863,1
Österreich,Aira,f,1863,1
Österreich,Aleeza,f,1863,1
Österreich,Alfiya,f,1016,3
Österreich,Alizée,f,1863,1
Österreich,Amaira,f,1305,2
Österreich,Amaja,f,1016,3
Österreich,Amali,f,1305,2
Österreich,Amia,f,1863,1
Österreich,Amirah,f,1863,1
Österreich,Anais-Maria,f,1863,1
Österreich,Anđelija,f,1863,1
Österreich,Azalea,f,1305,2
Österreich,Bethany,f,1863,1
Österreich,Caya,f,1863,1
Österreich,Dahab,f,830,4
Österreich,Danai,f,1863,1
Österreich,Dilia,f,1863,1
Österreich,Dorottya,f,1863,1
Österreich,Elasu,f,1863,1
Österreich,Elina-Sophie,f,1305,2
Österreich,Eliya,f,1863,1
Österreich,Ella-Maria,f,1863,1
Österreich,Ellin,f,1305,2
Österreich,Emiliya,f,1305,2
Österreich,Emmeline,f,1863,1
Österreich,Emmily,f,1305,2
Österreich,Enora,f,1305,2
Österreich,Esil,f,1863,1
Österreich,Evelyn-Maria,f,1016,3
Österreich,Gülce,f,1863,1
Österreich,Hadisa,f,1863,1
Österreich,Hanna-Lena,f,1863,1
Österreich,Harlin,f,1863,1
Österreich,Harnoor,f,1863,1
Österreich,Hatidža,f,1863,1
Österreich,Hédi,f,1863,1
Österreich,Hillary,f,1863,1
Österreich,Ila,f,1863,1
Österreich,Ilirjana,f,1863,1
Österreich,Imaan,f,1305,2
Österreich,Inaaya,f,1863,1
Österreich,İpek,f,1863,1
Österreich,Jaina,f,1863,1
Österreich,Jette,f,1863,1
Österreich,Johana,f,1863,1
Österreich,Jouri,f,1305,2
Österreich,Joury,f,1305,2
Österreich,Jovanka,f,1863,1
Österreich,Julianne,f,1863,1
Österreich,Karina-Maria,f,1863,1
Österreich,Keren,f,1863,1
Österreich,Lee,f,1863,1
Österreich,Leylani,f,1016,3
Österreich,Liliya,f,1016,3
Österreich,Lindsay,f,1863,1
Österreich,Livy,f,1016,3
Österreich,Lota,f,1863,1
Österreich,Madiha,f,1863,1
Österreich,Maisie,f,1016,3
Österreich,Manreet,f,1863,1
Österreich,Margaux,f,1863,1
Österreich,Marie-Elise,f,1863,1
Österreich,Marína,f,1863,1
Österreich,Mawada,f,1305,2
Österreich,Mayan,f,1016,3
Österreich,Meena,f,1863,1
Österreich,Melissa-Maria,f,1863,1
Österreich,Mya,f,1863,1
Österreich,Nalani,f,1305,2
Österreich,Nalia,f,1305,2
Österreich,Nalin,f,1863,1
Österreich,Natálie,f,1863,1
Österreich,Nazan,f,1863,1
Österreich,Nechama,f,1305,2
Österreich,Nimrat,f,1305,2
Österreich,Nyah,f,1863,1
Österreich,Nyla,f,1863,1
Österreich,Olympia,f,1863,1
Österreich,Phelina,f,1863,1
Österreich,Renea,f,1016,3
Österreich,Rinora,f,1863,1
Österreich,Rittal,f,1305,2
Österreich,Rizuana,f,1863,1
Österreich,Ruweyda,f,1863,1
Österreich,Sadie,f,1863,1
Österreich,Saina,f,1863,1
Österreich,Saly,f,1863,1
Österreich,Sanvi,f,1863,1
Österreich,Selena-Maria,f,1016,3
Österreich,Seyran,f,1305,2
Österreich,Sirina,f,1863,1
Österreich,Suhaila,f,1305,2
Österreich,Sureya,f,1305,2
Österreich,Taleen,f,1863,1
Österreich,Tena,f,1305,2
Österreich,Thu,f,1863,1
Österreich,Trixi,f,1863,1
Österreich,Vanya,f,830,4
Österreich,Warda,f,1305,2
Österreich,Yva,f,1863,1
Österreich,Zamira,f,1863,1
Österreich,Adilya,f,1863,1
Österreich,Aisosa,f,1863,1
Österreich,Aitana,f,1863,1
Österreich,Ajlana,f,1305,2
Österreich,Aleina,f,1863,1
Österreich,Alora,f,1305,2
Österreich,Althea,f,1863,1
Österreich,Amalia-Maria,f,1863,1
Österreich,Amaliya,f,1305,2
Österreich,Ambla,f,1863,1
Österreich,Amel,f,1863,1
Österreich,Amelie-Marie,f,1863,1
Österreich,Amilie,f,1863,1
Österreich,Amla,f,1305,2
Österreich,Aoife,f,1863,1
Österreich,Ariadni,f,1863,1
Österreich,Arjeta,f,1863,1
Österreich,Arlene,f,1863,1
Österreich,Aviana,f,1305,2
Österreich,Avila,f,1863,1
Österreich,Azelya,f,1863,1
Österreich,Behiye,f,1863,1
Österreich,Candela,f,1863,1
Österreich,Cathalea,f,1863,1
Österreich,Céleste,f,1305,2
Österreich,Coral,f,1863,1
Österreich,Dariana,f,1863,1
Österreich,Dilda,f,1863,1
Österreich,Dorea,f,1016,3
Österreich,Ecenaz,f,1863,1
Österreich,Elaya,f,830,4
Österreich,Eleftheria,f,1863,1
Österreich,Elejna,f,1863,1
Österreich,Emilia-Maria,f,1305,2
Österreich,Evangelina,f,1863,1
Österreich,Ezra,f,1305,2
Österreich,Feli,f,1305,2
Österreich,Fia,f,830,4
Österreich,Franzi,f,1863,1
Österreich,Gaja,f,1863,1
Österreich,Galina,f,1863,1
Österreich,Haniyeh,f,1863,1
Österreich,Huriye,f,1863,1
Österreich,Ikhlas,f,1863,1
Österreich,Imara,f,1305,2
Österreich,Isobel,f,1863,1
Österreich,Jannet,f,1863,1
Österreich,Jillian,f,1863,1
Österreich,Kailani,f,1863,1
Österreich,Kataleja,f,1863,1
Österreich,Katelynn,f,1863,1
Österreich,Kathaleya,f,1863,1
Österreich,Kenzy,f,1305,2
Österreich,Kiyana,f,1305,2
Österreich,Kosima,f,1863,1
Österreich,Laura-Anna,f,1863,1
Österreich,Lean,f,1305,2
Österreich,Lenea,f,1863,1
Österreich,Leyana,f,1305,2
Österreich,Lilan,f,1863,1
Österreich,Lilit,f,1863,1
Österreich,Lillia,f,1305,2
Österreich,Lilyan,f,1863,1
Österreich,Lorie,f,1863,1
Österreich,Lyan,f,1016,3
Österreich,Macy,f,1863,1
Österreich,Maisa,f,830,4
Österreich,Mariah,f,1863,1
Österreich,Maria-Luisa,f,1863,1
Österreich,Marieta,f,1863,1
Österreich,Mayada,f,1863,1
Österreich,Maylis,f,1305,2
Österreich,Meara,f,830,4
Österreich,Mia-Lina,f,830,4
Österreich,Minerva,f,1863,1
Österreich,Nezaket,f,1863,1
Österreich,Nicole-Maria,f,1863,1
Österreich,Nikoleta,f,1863,1
Österreich,Niya,f,1863,1
Österreich,Noélie,f,1863,1
Österreich,Norsin,f,1863,1
Österreich,Nusaiba,f,1863,1
Österreich,Pippa,f,1863,1
Österreich,Raghad,f,1863,1
Österreich,Ramize,f,1863,1
Österreich,Randa,f,1016,3
Österreich,Ratil,f,1305,2
Österreich,Rodina,f,1863,1
Österreich,Ronia,f,1863,1
Österreich,Rosali,f,1863,1
Österreich,Rosalía,f,1863,1
Österreich,Rosha,f,1863,1
Österreich,Ruaa,f,1863,1
Österreich,Saskja,f,1863,1
Österreich,Selime,f,1863,1
Österreich,Signe,f,1863,1
Österreich,Tasmina,f,1863,1
Österreich,Tilla,f,1016,3
Österreich,Warwara,f,1863,1
Österreich,Yoana,f,1305,2
Österreich,Zeenat,f,1863,1
Österreich,Zeyna,f,1863,1
Österreich,Adama,f,1863,1
Österreich,Agnieszka,f,1863,1
Österreich,Alita,f,1863,1
Österreich,Amabel,f,1863,1
Österreich,Amea,f,1305,2
Österreich,Ameera,f,1863,1
Österreich,Ana-Sofia,f,1863,1
Österreich,Anayra,f,1863,1
Österreich,Annelis,f,1863,1
Österreich,Antonia-Elena,f,1863,1
Österreich,Aram,f,1863,1
Österreich,Ariana-Maria,f,1305,2
Österreich,Ayrin,f,1305,2
Österreich,Aysa,f,1863,1
Österreich,Bailasan,f,1863,1
Österreich,Batool,f,1863,1
Österreich,Belis,f,1863,1
Österreich,Beliz,f,1863,1
Österreich,Binnur,f,1863,1
Österreich,Chadiga,f,1863,1
Österreich,Cléo,f,1305,2
Österreich,Dareen,f,1863,1
Österreich,Darine,f,1863,1
Österreich,Dilana,f,1863,1
Österreich,Diola,f,1863,1
Österreich,Doğa,f,1863,1
Österreich,Ekatarina,f,1863,1
Österreich,Eldrid,f,1863,1
Österreich,Elice,f,1863,1
Österreich,Elliana,f,1863,1
Österreich,Elvana,f,1863,1
Österreich,Emily-Rose,f,1305,2
Österreich,Evelin-Maria,f,1863,1
Österreich,Fahima,f,1863,1
Österreich,Fateme,f,1863,1
Österreich,Feiga,f,1863,1
Österreich,Fenna,f,1305,2
Österreich,Fjella,f,1016,3
Österreich,Gamila,f,1863,1
Österreich,Gergana,f,1305,2
Österreich,Hannan,f,1305,2
Österreich,Harea,f,1863,1
Österreich,Harman,f,1863,1
Österreich,Hermina,f,1863,1
Österreich,Hertha,f,1863,1
Österreich,Heyv,f,1863,1
Österreich,Houda,f,1863,1
Österreich,Iara,f,1863,1
Österreich,Idia,f,1863,1
Österreich,Iochebed,f,1863,1
Österreich,Islam,f,1305,2
Österreich,Ivi,f,1863,1
Österreich,Johanne,f,1863,1
Österreich,Jory,f,1863,1
Österreich,Kaddy,f,1016,3
Österreich,Kalia,f,1863,1
Österreich,Karlina,f,1863,1
Österreich,Kibar,f,1863,1
Österreich,Kowsar,f,1863,1
Österreich,Lava,f,1863,1
Österreich,Lojain,f,1863,1
Österreich,Louisa-Marie,f,1863,1
Österreich,Lucina,f,1863,1
Österreich,Lucinda,f,1305,2
Österreich,Luna-Sophie,f,1863,1
Österreich,Lusi,f,1863,1
Österreich,Madelen,f,1863,1
Österreich,Maiza,f,1016,3
Österreich,Mariia,f,1305,2
Österreich,Marim,f,1863,1
Österreich,Marzia,f,1863,1
Österreich,Merijem,f,1863,1
Österreich,Mery,f,1863,1
Österreich,Mesk,f,1863,1
Österreich,Mia-Magdalena,f,1863,1
Österreich,Midori,f,1863,1
Österreich,Milly,f,1863,1
Österreich,Miri,f,1863,1
Österreich,Miriana,f,1863,1
Österreich,Moa,f,1863,1
Österreich,Mohanna,f,1305,2
Österreich,Muntaha,f,1863,1
Österreich,Naia,f,1863,1
Österreich,Namira,f,1305,2
Österreich,Nava,f,1863,1
Österreich,Nubia,f,1863,1
Österreich,Nurhayat,f,1863,1
Österreich,Oana,f,1863,1
Österreich,Odett,f,1863,1
Österreich,Oleksandra,f,830,4
Österreich,Olivia-Maria,f,1863,1
Österreich,Phelia,f,1863,1
Österreich,Pria,f,1863,1
Österreich,Rike,f,1863,1
Österreich,Roana,f,1863,1
Österreich,Roj,f,1863,1
Österreich,Ronahi,f,1863,1
Österreich,Ros,f,1863,1
Österreich,Rosel,f,1863,1
Österreich,Rumaisa,f,1863,1
Österreich,Sabah,f,1863,1
Österreich,Safiyah,f,1305,2
Österreich,Schilan,f,1863,1
Österreich,Sela,f,1863,1
Österreich,Shiloh,f,1863,1
Österreich,Sierra,f,1305,2
Österreich,Siwar,f,1863,1
Österreich,Sofia-Ioana,f,1305,2
Österreich,Soha,f,1863,1
Österreich,Sol,f,1863,1
Österreich,Solana,f,1863,1
Österreich,Solomia,f,1863,1
Österreich,Sophie-Elisabeth,f,1863,1
Österreich,Srna,f,1305,2
Österreich,Stella-Sophie,f,1863,1
Österreich,Svenia,f,1863,1
Österreich,Tajla,f,1863,1
Österreich,Talien,f,1305,2
Österreich,Tarina,f,1863,1
Österreich,Thabea,f,1863,1
Österreich,Thaïs,f,1305,2
Österreich,Theresa-Marie,f,1863,1
Österreich,Tonia,f,1863,1
Österreich,Torvi,f,1305,2
Österreich,Vanda,f,1863,1
Österreich,Wafaa,f,1863,1
Österreich,Yamila,f,1305,2
Österreich,Yasra,f,1305,2
Österreich,Yesui,f,1305,2
Österreich,Zişan,f,1863,1
Österreich,Abeera,f,1863,1
Österreich,Adelin,f,1863,1
Österreich,Afia,f,1305,2
Österreich,Aiana,f,1863,1
Österreich,Alajda,f,1863,1
Österreich,Alexia-Maria,f,1863,1
Österreich,Aljona,f,1863,1
Österreich,Amany,f,1305,2
Österreich,Amiira,f,1863,1
Österreich,Anelise,f,1305,2
Österreich,Anissia,f,1863,1
Österreich,Antigone,f,1863,1
Österreich,Areej,f,1863,1
Österreich,Arna,f,1305,2
Österreich,Aryam,f,1305,2
Österreich,Asiel,f,1863,1
Österreich,Avery,f,1016,3
Österreich,Ayala,f,1863,1
Österreich,Ayan,f,1863,1
Österreich,Azhaar,f,1305,2
Österreich,Azime,f,1863,1
Österreich,Banin,f,1863,1
Österreich,Barbara-Maria,f,1863,1
Österreich,Bíborka,f,1863,1
Österreich,Britney,f,1863,1
Österreich,Chadidscha,f,1863,1
Österreich,Cloe,f,1305,2
Österreich,Dalin,f,1863,1
Österreich,Damia,f,1863,1
Österreich,Damjana,f,1863,1
Österreich,Daniya,f,1863,1
Österreich,Daria-Elena,f,1305,2
Österreich,Dela,f,1863,1
Österreich,Deona,f,1863,1
Österreich,Devin,f,1016,3
Österreich,Diala,f,1016,3
Österreich,Dijle,f,1863,1
Österreich,Dilajla,f,1863,1
Österreich,Dione,f,1305,2
Österreich,Ecmel,f,1863,1
Österreich,Elyse,f,1863,1
Österreich,Elyssa,f,1863,1
Österreich,Emily-Maria,f,1863,1
Österreich,Eowyn,f,1863,1
Österreich,Farisa,f,1305,2
Österreich,Gursirat,f,1863,1
Österreich,Hadis,f,1305,2
Österreich,Haidi,f,1863,1
Österreich,Hajra,f,1863,1
Österreich,Halimat,f,1863,1
Österreich,Hamrin,f,1863,1
Österreich,Hanieh,f,1863,1
Österreich,Hanzade,f,1863,1
Österreich,Harper,f,1305,2
Österreich,Hind,f,1863,1
Österreich,Ilaya,f,1863,1
Österreich,Ileen,f,1863,1
Österreich,Imogen,f,1863,1
Österreich,Inayah,f,1863,1
Österreich,Irha,f,1863,1
Österreich,Izem,f,1863,1
Österreich,Jiayi,f,1863,1
Österreich,Jinan,f,1863,1
Österreich,Julieta,f,1305,2
Österreich,Jun,f,1863,1
Österreich,Katarína,f,1863,1
Österreich,Kaynat,f,1863,1
Österreich,Khiara,f,1863,1
Österreich,Kitty,f,1863,1
Österreich,Kleo,f,1863,1
Österreich,Kristýna,f,1305,2
Österreich,Kunigunde,f,1863,1
Österreich,Lael,f,1863,1
Österreich,Laria,f,1016,3
Österreich,Laryssa,f,1863,1
Österreich,Léda,f,1863,1
Österreich,Lelle,f,1863,1
Österreich,Leona-Marie,f,1863,1
Österreich,Levana,f,1863,1
Österreich,Lídia,f,1305,2
Österreich,Liviana,f,1863,1
Österreich,Lmar,f,1863,1
Österreich,Luara,f,1863,1
Österreich,Mădălina,f,1863,1
Österreich,Madlyn,f,1863,1
Österreich,Maelle,f,1863,1
Österreich,Maliyah,f,1305,2
Österreich,Mar,f,1305,2
Österreich,Marea,f,1863,1
Österreich,Margita,f,1863,1
Österreich,Maribelle,f,1863,1
Österreich,Maryan,f,1863,1
Österreich,Mateea,f,1863,1
Österreich,Meera,f,1863,1
Österreich,Meliya,f,1863,1
Österreich,Mia-Emilia,f,1863,1
Österreich,Min,f,1863,1
Österreich,Mira-Sophie,f,1863,1
Österreich,Monalie,f,1863,1
Österreich,Munachimso,f,1863,1
Österreich,Muska,f,1863,1
Österreich,Myla,f,1863,1
Österreich,Nagham,f,1863,1
Österreich,Naïma,f,1863,1
Österreich,Nalah,f,1863,1
Österreich,Nandin,f,1863,1
Österreich,Natyra,f,1863,1
Österreich,Nayara,f,1863,1
Österreich,Nelin,f,1863,1
Österreich,Neneh,f,1863,1
Österreich,Nikolett,f,1863,1
Österreich,Nikolia,f,1863,1
Österreich,Nirvana,f,1863,1
Österreich,Noelani,f,1863,1
Österreich,Noemy,f,1863,1
Österreich,Palma,f,1863,1
Österreich,Pera,f,1305,2
Österreich,Rasan,f,1863,1
Österreich,Rasta,f,1863,1
Österreich,Rossel,f,1863,1
Österreich,Rukaja,f,1863,1
Österreich,Rula,f,1863,1
Österreich,Rumi,f,1863,1
Österreich,Safijja,f,1863,1
Österreich,Sarin,f,1863,1
Österreich,Sawsan,f,1863,1
Österreich,Seçil,f,1863,1
Österreich,Selah,f,1863,1
Österreich,Şengül,f,1863,1
Österreich,Shalom,f,1863,1
Österreich,Shifra,f,1863,1
Österreich,Shpresa,f,1305,2
Österreich,Sibora,f,1863,1
Österreich,Silvia-Maria,f,1863,1
Österreich,Sinéad,f,1863,1
Österreich,Sofia-Alexandra,f,1863,1
Österreich,Solina,f,1863,1
Österreich,Stephany,f,1863,1
Österreich,Sumayyah,f,1863,1
Österreich,Taliya,f,1863,1
Österreich,Tila,f,1863,1
Österreich,Tolin,f,1305,2
Österreich,Tomris,f,1016,3
Österreich,Uresa,f,1863,1
Österreich,Valentina-Marie,f,1863,1
Österreich,Wafa,f,1016,3
Österreich,Ward,f,1305,2
Österreich,Zarife,f,1863,1
Österreich,Zayna,f,1863,1
Österreich,Zia,f,1863,1
Österreich,Zinab,f,1305,2
Österreich,Zunaira,f,1305,2
Österreich,Zuri,f,1863,1
Österreich,Aanya,f,1863,1
Österreich,Aarvi,f,1863,1
Österreich,Abbygale,f,1863,1
Österreich,Abir,f,1863,1
Österreich,Adelissa,f,1863,1
Österreich,Adiana,f,1863,1
Österreich,Agrin,f,1863,1
Österreich,Aissatou,f,1863,1
Österreich,Alberina,f,1863,1
Österreich,Alyana,f,1863,1
Österreich,Amana,f,1863,1
Österreich,Angelia,f,1863,1
Österreich,Anna-Isabel,f,1863,1
Österreich,Anna-Lia,f,1863,1
Österreich,Annik,f,1863,1
Österreich,Arbenita,f,1863,1
Österreich,Areeba,f,1863,1
Österreich,Arela,f,1863,1
Österreich,Ari,f,830,4
Österreich,Arlin,f,1863,1
Österreich,Arpi,f,1863,1
Österreich,Arven,f,1863,1
Österreich,Atiya,f,1305,2
Österreich,Augustina,f,1863,1
Österreich,Ayperi,f,1863,1
Österreich,Azade,f,1863,1
Österreich,Beya,f,1305,2
Österreich,Bintou,f,1863,1
Österreich,Bisera,f,1863,1
Österreich,Bozhidara,f,1863,1
Österreich,Buḡlem,f,1863,1
Österreich,Carole,f,1863,1
Österreich,Catelyn,f,1305,2
Österreich,Ceyla,f,1863,1
Österreich,Charlott,f,1863,1
Österreich,Ciana,f,1863,1
Österreich,Danina,f,1863,1
Österreich,Devika,f,1863,1
Österreich,Devora,f,1863,1
Österreich,Djina,f,1863,1
Österreich,Doha,f,1863,1
Österreich,Ekam,f,1863,1
Österreich,Eléa,f,1863,1
Österreich,Elivia,f,1863,1
Österreich,Ella-Rosa,f,1863,1
Österreich,Elleonora,f,1863,1
Österreich,Elody,f,1863,1
Österreich,Elowen,f,1863,1
Österreich,Ema-Maria,f,1305,2
Österreich,Emiliia,f,1863,1
Österreich,Eshal,f,1863,1
Österreich,Estha,f,1863,1
Österreich,Eyna,f,1863,1
Österreich,Fajr,f,1863,1
Österreich,Falak,f,1863,1
Österreich,Farha,f,1305,2
Österreich,Fatimatüzzehra,f,1863,1
Österreich,Fivi,f,1863,1
Österreich,Flurina,f,1863,1
Österreich,Fria,f,1863,1
Österreich,Gökçen,f,1863,1
Österreich,Hafsah,f,1305,2
Österreich,Hamta,f,1863,1
Österreich,Heela,f,1863,1
Österreich,Hidaya,f,1863,1
Österreich,Imola,f,1305,2
Österreich,Iuditha,f,1863,1
Österreich,Janat,f,1863,1
Österreich,Jaslin,f,1863,1
Österreich,Jenin,f,1863,1
Österreich,Julie-Ann,f,1863,1
Österreich,Kateryna,f,1863,1
Österreich,Kaylie,f,1863,1
Österreich,Kelsey,f,1863,1
Österreich,Khanifa,f,1863,1
Österreich,Kosar,f,1863,1
Österreich,Kübranur,f,1863,1
Österreich,Larysa,f,1863,1
Österreich,Laure,f,1863,1
Österreich,Leara,f,1863,1
Österreich,Lea-Viktoria,f,1863,1
Österreich,Leonia,f,1863,1
Österreich,Lillyana,f,1863,1
Österreich,Lina-Nur,f,1863,1
Österreich,Lindita,f,1863,1
Österreich,Loela,f,1305,2
Österreich,Loisa,f,1863,1
Österreich,Luise-Marie,f,1863,1
Österreich,Madlein,f,1863,1
Österreich,Mailina,f,1863,1
Österreich,Maleya,f,1863,1
Österreich,Mare,f,1863,1
Österreich,Marguerite,f,1863,1
Österreich,Marijeta,f,1863,1
Österreich,Marvi,f,1863,1
Österreich,Mary-Ann,f,1863,1
Österreich,Masuma,f,1863,1
Österreich,Mehreen,f,1863,1
Österreich,Melorin,f,1305,2
Österreich,Merlinda,f,1863,1
Österreich,Mevsim,f,1305,2
Österreich,Mia-Lucia,f,1863,1
Österreich,Mical,f,1863,1
Österreich,Miel,f,1863,1
Österreich,Mila-Sophie,f,1863,1
Österreich,Milav,f,1863,1
Österreich,Miruna-Maria,f,1863,1
Österreich,Nahed,f,1863,1
Österreich,Naomi-Marie,f,1863,1
Österreich,Narisa,f,1863,1
Österreich,Noara,f,1863,1
Österreich,Nori,f,1863,1
Österreich,Nusaybah,f,1863,1
Österreich,Parajsa,f,1863,1
Österreich,Parissa,f,1863,1
Österreich,Prabhleen,f,1863,1
Österreich,Raihan,f,1863,1
Österreich,Remzije,f,1305,2
Österreich,Reyhaneh,f,1305,2
Österreich,Rieke,f,1863,1
Österreich,Rola,f,1863,1
Österreich,Rovan,f,1305,2
Österreich,Rubani,f,1305,2
Österreich,Rukiya,f,1863,1
Österreich,Rumaysa,f,1863,1
Österreich,Sandi,f,1863,1
Österreich,Scham,f,1863,1
Österreich,Selva,f,1863,1
Österreich,Selyna,f,1863,1
Österreich,Setara,f,1863,1
Österreich,Sianna,f,1863,1
Österreich,Simea,f,1863,1
Österreich,Sitra,f,1863,1
Österreich,Slavka,f,1863,1
Österreich,Solène,f,1863,1
Österreich,Sunamita,f,1863,1
Österreich,Tali,f,1863,1
Österreich,Tami,f,1863,1
Österreich,Taqwa,f,1863,1
Österreich,Toka,f,1863,1
Österreich,Ulrika,f,1863,1
Österreich,Unna,f,1863,1
Österreich,Vasilena,f,1305,2
Österreich,Xinyi,f,1863,1
Österreich,Yakut,f,1305,2
Österreich,Ylvy,f,1863,1
Österreich,Zarja,f,1863,1
Österreich,Zejnep,f,1863,1
Österreich,Zekra,f,1863,1
Österreich,Zendaya,f,1305,2
Österreich,Aaira,f,1863,1
Österreich,Abide,f,1863,1
Österreich,Adalia,f,1863,1
Österreich,Adaline,f,1863,1
Österreich,Adya,f,1863,1
Österreich,Ahava,f,1863,1
Österreich,Ahin,f,1863,1
Österreich,Aishwarya,f,1863,1
Österreich,Aki,f,1863,1
Österreich,Aleesha,f,1863,1
Österreich,Alesija,f,1863,1
Österreich,Alyadua,f,1863,1
Österreich,Alyah,f,1863,1
Österreich,Amala,f,1863,1
Österreich,Amran,f,1863,1
Österreich,Amyra,f,1863,1
Österreich,Anamarie,f,1863,1
Österreich,Anastasja,f,1863,1
Österreich,Anayah,f,1863,1
Österreich,Anaysa,f,1863,1
Österreich,Anil,f,1863,1
Österreich,Aniya,f,1863,1
Österreich,Antonia-Sophia,f,1863,1
Österreich,Ariam,f,1863,1
Österreich,Ariana-Ioana,f,1863,1
Österreich,Arianda,f,1863,1
Österreich,Arsema,f,1863,1
Österreich,Arshida,f,1305,2
Österreich,Arua,f,1863,1
Österreich,Aselya,f,1863,1
Österreich,Asimina,f,1863,1
Österreich,Assel,f,1863,1
Österreich,Ava-Maria,f,1863,1
Österreich,Avșin,f,1863,1
Österreich,Avșin,f,1863,1
Österreich,Awista,f,1863,1
Österreich,Ayasha,f,1863,1
Österreich,Aybala,f,1863,1
Österreich,Ayet,f,1305,2
Österreich,Azaria,f,1863,1
Österreich,Bailey,f,1863,1
Österreich,Bala,f,1863,1
Österreich,Batsheva,f,1863,1
Österreich,Bia,f,1863,1
Österreich,Bissan,f,1863,1
Österreich,Briana-Maria,f,1863,1
Österreich,Brianna-Maria,f,1863,1
Österreich,Bryanna,f,1863,1
Österreich,Buschra,f,1863,1
Österreich,Caoimhe,f,1863,1
Österreich,Channel,f,1863,1
Österreich,Chidinma,f,1863,1
Österreich,Cirilla,f,1863,1
Österreich,Daneen,f,1863,1
Österreich,Darla,f,1305,2
Österreich,Delnia,f,1863,1
Österreich,Delwin,f,1863,1
Österreich,Diella,f,1863,1
Österreich,Djanna,f,1863,1
Österreich,Dzena,f,1863,1
Österreich,Eftalya,f,1863,1
Österreich,Eli,f,1863,1
Österreich,Elika,f,1305,2
Österreich,Ellice,f,1863,1
Österreich,Elnara,f,1863,1
Österreich,Elyna,f,1863,1
Österreich,Ethel,f,1863,1
Österreich,Etinosa,f,1863,1
Österreich,Eva-Elena,f,1863,1
Österreich,Evelina-Maria,f,1863,1
Österreich,Ezinne,f,1863,1
Österreich,Fae,f,1863,1
Österreich,Farhiya,f,1863,1
Österreich,Fiene,f,1305,2
Österreich,Filia,f,1863,1
Österreich,Fraya,f,1863,1
Österreich,Freydis,f,1863,1
Österreich,Gagandeep,f,1863,1
Österreich,Galia,f,1863,1
Österreich,Giulia-Ioana,f,1863,1
Österreich,Gulistan,f,1863,1
Österreich,Gurseerat,f,1305,2
Österreich,Hailee,f,1016,3
Österreich,Halla,f,1863,1
Österreich,Harjas,f,1863,1
Österreich,Hata,f,1863,1
Österreich,Hedye,f,1863,1
Österreich,Hoor,f,1305,2
Österreich,Ibadat,f,1863,1
